name,branch,percentile,category,city,year
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Science and Engineering,58.1382561,DEF OPEN,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electrical Engineering,71.9809302,TFWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electrical Engineering,28.1052376,EWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electronics and Telecommunication Engg,79.5863208,TFWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electronics and Telecommunication Engg,52.7523799,EWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,53.6496624,TFWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,20.9244385,EWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Artificial Intelligence and Data Science,87.6216398,TFWS,Amravati,2023
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Artificial Intelligence and Data Science,67.3938217,EWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,49.6513702,TFWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,15.1933187,EWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,76.2843676,EWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,89.5398277,TFWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,53.1660451,Orphan,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,19.9324831,DEF OPEN,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,87.9332333,TFWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,73.2701208,EWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,79.4628516,TFWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,49.4761567,EWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,63.3857031,TFWS,Amravati,2023
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,7.2152396,EWS,Amravati,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,39.4392454,TFWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,0.2751748,EWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,83.2892137,TFWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,56.7366842,EWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,63.973064,TFWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,15.1933187,EWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,39.9066862,TFWS,Akola,2023
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,11.1520155,EWS,Akola,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,58.0840122,TFWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,33.3408586,EWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Science and Engineering,86.1668982,TFWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Science and Engineering,62.7898492,EWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Electrical Engg[Electronics and Power],66.9527897,TFWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Electrical Engg[Electronics and Power],47.6387427,EWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Mechanical Engineering,49.6513702,TFWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Mechanical Engineering,33.2472877,EWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,78.4161664,TFWS,Pusad,2023
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,60.750409,EWS,Pusad,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Computer Science and Engineering,89.96633,TFWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Computer Science and Engineering,59.9156802,EWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Computer Science and Engineering,41.0926455,PWD OBC (Rural),Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Information Technology,72.3082536,TFWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Information Technology,48.0589023,EWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Electronics and Telecommunication Engg,64.0952985,TFWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Electronics and Telecommunication Engg,13.5034179,EWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Chemical Engineering,17.7025465,EWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Chemical Engineering,4.1911023,EWS (II),Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Mechanical Engineering,11.7198075,TFWS,Chikhali,2023
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Mechanical Engineering,1.1513715,DEF OPEN,Chikhali,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Civil Engineering,49.6143282,TFWS,Yavatmal,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Science and Engineering,86.8382436,TFWS,Yavatmal,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Electrical Engineering,66.9527897,TFWS,Yavatmal,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Electronics and Telecommunication Engg,76.7693871,TFWS,Yavatmal,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,53.1660451,TFWS,Yavatmal,2023
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Textile Engineering / Technology,65.4207881,TFWS,Yavatmal,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Science and Engineering,83.0041152,TFWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Science and Engineering,66.0524144,EWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology,77.7994669,TFWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology,58.7124464,EWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,71.9809302,TFWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,45.9472716,EWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,42.5530244,TFWS,Amravati,2023
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,9.7383065,EWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Civil Engineering,26.775031,TFWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Civil Engineering,5.0275175,EWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Science and Engineering,78.067557,TFWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Science and Engineering,58.1382561,EWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,66.4309764,TFWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,4.0506847,EWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,39.9251777,TFWS,Amravati,2023
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,20.1485207,EWS,Amravati,2023
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshi Shahu College of Engineering, Buldhana",Civil Engineering,34.1365462,EWS,Buldhana,2023
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshi Shahu College of Engineering, Buldhana",Computer Science and Engineering,81.855593,TFWS,Buldhana,2023
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshi Shahu College of Engineering, Buldhana",Computer Science and Engineering,56.656397,EWS,Buldhana,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Computer Science and Engineering,71.1698646,TFWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Computer Science and Engineering,45.9472716,EWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Electrical Engineering,51.4762755,TFWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Electronics and Telecommunication Engg,35.6213901,TFWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Electronics and Telecommunication Engg,0.538099,EWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Mechanical Engineering,12.1380345,TFWS,Amravati,2023
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Mechanical Engineering,61.6881259,EWS,Amravati,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Civil Engineering,7.9296955,TFWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Civil Engineering,26.775031,EWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Computer Engineering,75.1338688,TFWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Computer Engineering,43.224841,EWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Electrical Engineering,37.7324111,TFWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Electrical Engineering,14.5915161,EWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Electronics and Telecommunication Engg,71.6671025,TFWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Electronics and Telecommunication Engg,34.1818319,EWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Mechanical Engineering,19.1048437,TFWS,Yavatmal,2023
"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",Mechanical Engineering,18.1280678,EWS,Yavatmal,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Civil Engineering,52.2415622,TFWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Civil Engineering,16.2430441,EWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Computer Science and Engineering,89.8061335,TFWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Computer Science and Engineering,74.4658288,DEF OPEN,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Computer Science and Engineering,72.3082536,EWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Information Technology,86.9739855,TFWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Information Technology,61.4332053,DEF OPEN,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Information Technology,60.9799222,EWS,Badnera,2023
"Prof Ram Meghe College of Engineering and Management, Badnera",Electrical Engineering,72.6119403,TFWS,Badnera,2023
